,Time,Cell,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,State
E14tg2a.72h.4E,72,E14,15.206871726500001,0.0,9.5407554965,0.0,8.1300978665,9.1285426265,0.0,11.2728551765,13.442274626500001,0.0,13.1134176465,14.0035830365,15.5186765565,15.3813037865,17.6713506265,0.0,11.5222509565,14.601294756500002,0.0,11.1427214365,9.6178881165,10.787103076500001,12.472667476500002,0.0,9.0609123765,21.0314781975,0.0,0.0,0.0,11.740647626500001,0.0,10.9525120265,11.190014446500001,0.0,9.3798699065,12.277813746500001,16.1431372565,8.9785716565,9.367107816499999,0.0,10.713306726499999,13.723687726500001,15.9695560165,11.333794886500002,10.536102486499999,8.2154348765,9.6298252265,15.472592936500002,15.011446606500002,0.0,10.203483756499999,0.0,12.5404166865,12.6889821865,12.616887546500001,13.536104146500001,0.0,9.7891483465,8.9366088665,0.0,0.0,9.6376469465,0.0,0.0,10.6367845865,0.0,12.887418316500002,8.6059261965,11.908126566500002,13.5783350365,11.540431876500001,12.465790426500002,14.343741666500001,14.937080056500001,10.6276227265,12.3059469465,0.0,15.193476736500001,10.866640936500001,0.0,0.0,10.022693886499999,0.0,0.0,15.133072446500002,0.0,0.0,14.4398717765,12.841554876500002,13.1399359765,13.2946271765,13.3806081665,0.0,10.6040129065,14.096619456500001,11.744690166500002,5
E14tg2a.72h.4F,72,E14,16.7043220265,9.1022411565,0.0,8.8569621765,11.7273573365,9.3553355465,0.0,12.5812567765,11.819173566500002,9.3714188765,10.701270856499999,12.441907546500001,15.005146816500002,15.214359986500002,15.3980193765,0.0,9.802622186499999,0.0,0.0,10.7939338965,0.0,0.0,9.6254323065,11.505166886500001,0.0,20.2078415045,0.0,0.0,0.0,14.070777596500001,0.0,10.0799581165,11.9411988865,0.0,9.561010936499999,0.0,15.3246531865,9.5097147765,0.0,0.0,13.6804930865,10.292237566499999,15.4576811865,0.0,0.0,9.457447306499999,9.0516571065,14.5743963065,14.5947039565,0.0,0.0,0.0,12.594700666500001,0.0,12.212224026500001,6.4666888665,0.0,8.9487525465,9.1533261565,0.0,0.0,8.1624403865,0.0,0.0,0.0,10.747481206500002,9.4006559965,0.0,10.9185913365,12.4283174765,12.1165507365,11.373006556500002,13.1970484665,13.296733426500001,9.5933655365,12.3708979965,0.0,14.516823996500001,10.070936636499999,1.8573761565,9.8739594365,10.9388096165,0.0,0.0,12.043533526500001,0.0,0.0,13.003689906500002,11.325496326500001,10.4328926765,10.5541004065,13.3621008665,0.0,0.0,12.728856096500001,0.0,3
E14tg2a.72h.4G,72,E14,18.1819319285,2.2529179465,0.0,0.0,11.561527726500001,0.0,6.6219122565,12.9846949565,12.9675992465,0.0,9.7630887765,14.354789506500001,15.636019646500001,15.2466112265,15.5326082465,0.0,10.2308979965,0.0,0.0,8.7837311265,0.0,0.0,0.0,11.536460236500002,0.0,20.4242729785,0.0,0.0,0.0,14.377115216500002,0.0,0.0,9.7476040365,8.2978626465,0.0,0.0,15.7100791065,8.4207863465,0.0,0.0,10.7670791665,11.669202286500001,14.5395942965,11.987305306500001,0.0,8.3534321165,10.0984601065,15.066061106500001,14.345172186500001,0.0,9.9023640365,0.0,11.1378656565,13.0886532565,13.1912595565,9.7154218465,0.0,10.2826530465,0.0,0.0,0.0,10.3505622065,0.0,0.0,0.0,0.0,9.1855417665,0.0,11.892197666500001,12.7155769465,9.7054032465,11.482428266500001,14.158732636500002,14.2638757065,10.2094799865,11.638472506500001,0.0,14.3098856165,9.937584876499999,3.6445288765,11.3102405365,0.0,0.0,0.0,12.6594654065,0.0,0.0,13.923774446500001,13.123013076500001,9.4286938265,14.092907296500002,11.739933846500001,0.0,0.0,13.2141802965,10.9945330465,3
E14tg2a.72h.4H,72,E14,17.069708966500002,9.5471499565,0.0,8.8468103765,11.570327346500001,0.0,0.0,11.5005550465,12.1629923565,0.0,0.0,13.2369340565,15.1724207665,14.787929746500001,14.664389656500001,0.0,7.522947836499999,0.0,0.0,10.4737132465,0.0,0.0,9.8993457965,9.6867412165,0.0,20.1445504565,0.0,9.1110682465,0.0,12.889310426500002,0.0,0.0,9.5881534665,0.0,0.0,0.0,15.1649586465,8.9777638065,9.260700846499999,0.0,11.3444784265,10.6901260465,15.3902882165,0.0,0.0,0.0,9.2114324765,14.2383673665,14.1426176765,0.0,0.0,0.0,9.0138948465,13.1659745365,9.7030337165,11.560882306500002,0.0,8.6867702165,0.0,0.0,0.0,8.7762872865,0.0,0.0,7.7573047465,0.0,9.5222777465,0.0,10.6701147065,12.9732837065,10.6979074865,9.6148636965,12.837842316500002,14.0199251265,8.4158208865,11.792364396500002,0.0,13.830231216500001,0.0,0.816171196499997,0.0,0.0,0.0,0.0,13.472835766500001,0.0,0.0,12.952846216500001,10.5792134965,0.0,13.4945571065,12.2222979165,0.0,0.0,12.448277846500002,0.0,3
E14tg2a.72h.5A,72,E14,16.4406905565,11.087584236500001,9.4541656465,10.1006110065,8.3843556465,0.0,0.0,11.180855286500002,13.523985276500001,0.0,11.7774747565,14.164519956500001,16.0708365065,15.1218973165,17.2593543965,0.0,11.301963846500001,0.0,0.0,10.5430607265,0.0,9.7730566665,11.190281176500001,9.7248805465,0.0,20.2572776845,0.0,0.0,0.0,12.8401373665,0.0,6.9618241065,9.7126253765,0.0,8.765918556499999,0.0,15.379372576500002,1.6192442365000002,8.1398724865,0.0,10.166818296499999,12.0995584365,15.5363425465,11.1253675165,0.0,0.0,9.1405104565,15.088257456500001,13.288504496500002,0.0,0.0,6.3660509864999995,10.6138615065,11.1571456965,12.2457163265,13.196602376500001,0.0,10.4709953665,9.5932734265,0.0,0.0,9.6316092965,0.0,0.0,9.6415431665,0.0,11.192794646500001,0.0,11.9245050465,12.1044033065,7.613830076499999,12.170420536500002,14.122960776500001,14.013029426500001,10.9264808665,12.350075006500001,0.0,14.5061912965,0.0,0.0,8.6551322465,0.0,0.0,0.0,12.114410436500002,0.0,0.0,11.434485266500001,11.5808556965,0.0,13.6369624265,12.827647886500001,0.0,0.0,13.854492696500001,10.7066073265,5
E14tg2a.72h.5B,72,E14,16.679427686500002,2.1103329665,0.0,0.0,11.755693216500001,0.0,0.0,11.422532116500001,11.391025086500001,0.0,10.8927648465,11.801599646500001,15.7313809965,14.276050256500001,15.8948329865,0.0,2.3275697765,0.0,0.0,9.2938674865,0.0,0.0,0.0,9.4734253565,0.0,19.9209173765,0.0,0.0,0.0,0.0,0.0,7.9127239865,10.904840356500001,0.0,7.7296652864999995,0.0,15.266023096500001,4.5863910465,0.0,0.0,11.540558506500002,11.928799316500001,15.3091647465,0.0,0.0,0.0,0.0,14.566272906500002,12.033127376500001,0.0,0.0,0.0,12.4663403865,13.4743209465,11.9560533865,0.0,0.0,7.5005888965,9.5435182265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688297996499999,8.7203389265,10.7983364065,11.9422457365,9.9916295765,12.1327510865,12.4124968565,13.8927839765,10.282416766499999,11.790122116500001,0.0,13.846521696500002,0.0,0.0,0.0,0.0,0.0,0.0,11.477953706500001,0.0,0.0,12.111340166500002,13.909803826500001,2.1523447265,13.834510836500002,12.6679286565,0.0,0.0,12.287908206500001,9.0616930665,3
E14tg2a.72h.5C,72,E14,17.442085536500002,9.5801993665,0.0,9.2005130665,11.5930734065,0.0,0.0,13.9846619165,12.8253649265,0.0,0.0,14.4611795265,17.096484776500002,15.1929646265,15.540015056500001,0.0,11.439443606500001,0.0,0.0,11.531119466500002,0.0,11.0071711865,0.0,11.058485646500001,0.0,19.9481244605,0.0,0.0,0.0,7.270847466499999,0.0,10.0425114065,12.6038387565,0.0,0.0,0.0,15.8796882865,7.858558116499999,0.0,0.0,10.758180106500001,13.4476584465,15.780976956500002,0.0,0.0,8.9686234665,0.0,15.0140336165,14.079660676500001,0.0,0.0,0.0,12.004649756500001,14.4363865165,13.0562736165,11.9957043965,0.0,10.3808489865,0.0,0.0,0.0,9.2605714265,0.0,0.0,0.0,10.834013996500001,0.0,0.0,12.1524832165,12.717684356500001,12.883123286500002,12.445445886500002,13.8697864365,13.6122067765,9.7999168465,11.4298677765,0.0,15.0865353965,0.0,0.0,0.0,0.0,0.0,0.0,10.516821156499999,0.0,0.0,13.3793314065,10.3482280765,0.0,14.014324526500001,13.636432516500001,0.0,7.2739657265,12.650116886500001,10.5191170465,3
E14tg2a.72h.5D,72,E14,17.2629559965,0.0,0.0,0.0,11.9686576265,8.8671667665,9.1464476465,11.3364996065,12.897472336500002,8.8058842965,0.0,12.664542566500002,15.2367909565,13.007857896500001,13.760672236500001,0.0,11.465741966500001,10.7619194465,12.085561596500002,10.7039899565,0.0,0.0,12.4781877765,11.7595973165,0.0,19.9760771265,0.0,10.0611674565,0.0,13.442354536500002,0.0,0.0,10.805362806500002,0.0,0.0,0.0,15.6084342365,0.0,0.0,0.0,0.0,11.1109403365,15.9374618765,11.108952786500002,11.6410178465,0.0,11.032658046500002,13.9483956365,13.269629636500001,0.0,11.432169596500001,0.0,0.0,14.635237936500001,10.7389621065,0.0,0.0,0.0,0.0,0.0,0.0,6.563419296499999,0.0,0.0,10.1330944765,0.0,0.0,0.0,10.8648080265,10.3982460165,10.1858803365,11.1034378065,10.0727807765,12.469400746500002,9.2084049265,11.030431146500002,0.0,13.595513316500002,8.9503426765,0.0,8.2412771265,10.936056586500001,0.0,0.0,0.0,0.0,0.0,12.1447137465,15.8222225465,11.109351526500001,15.9711811165,12.5277228765,0.0,10.9176095165,13.062838866500002,12.867954566500002,5
E14tg2a.72h.5E,72,E14,16.8990017265,9.4204909765,0.0,9.1278538165,10.3309682665,9.3612276665,9.7708958465,9.419603906499999,12.9525022565,0.0,12.5298147965,14.7782711765,16.0476662365,15.540581596500001,17.2236030665,0.0,11.921662606500002,0.0,0.0,9.1721997965,0.0,0.0,9.5019519365,9.4645859565,8.3993426565,20.8253574135,0.0,0.0,0.0,0.0,0.0,7.1023871165,10.6494279265,0.0,9.4668116065,0.0,16.117953226500003,0.0,8.4072621765,0.0,0.0,12.901797056500001,16.268455826500002,10.913871846500001,0.0,9.494867146499999,0.0,14.998803786500002,14.957463226500002,0.0,12.521967536500002,0.0,11.585238486500002,0.0,12.824892596500002,0.0,0.0,10.007058516499999,8.913535766499999,0.0,0.0,0.0,0.0,0.0,0.0,9.6255773165,8.8251977665,0.0,10.8925423465,13.372497756500001,0.0,10.951755916500002,14.143783566500002,14.263976086500001,11.7206577665,12.2126459865,0.0,14.815782736500001,10.3020117865,0.0,9.6552140565,12.500124016500001,0.0,0.0,13.8275933465,0.0,0.0,13.210198076500001,13.7053761465,10.7086478865,15.2521156265,13.5194615465,0.0,10.1229860065,14.219329806500001,9.6671677665,5
E14tg2a.72h.5F,72,E14,15.215503226500001,0.0,0.0,9.6241349165,10.0687566765,0.0,0.0,12.9039703365,11.5324625765,0.0,12.4861661665,12.9007550865,15.104370086500001,15.006176036500001,15.4781625465,0.0,9.1524527965,0.0,0.0,12.1587297265,0.0,0.0,9.7855456065,10.6725132365,0.0,19.6083657595,0.0,0.0,0.0,0.0,0.0,9.4530894865,11.6392329565,0.0,10.988284396500001,0.0,15.397940036500001,7.7641713965,9.7686191865,0.0,11.4242651765,12.7508778565,15.527366266500001,10.3566957265,0.0,0.0,10.071778566499999,14.983124256500002,14.205954246500001,0.0,0.0,0.0,12.4424670665,13.5193345565,10.8389001665,0.0,0.0,10.1495869465,9.4821612165,0.0,0.0,0.0,0.0,0.0,0.0,11.9815498965,0.0,0.0,12.563768466500001,11.5854501565,10.1858216765,11.761357446500002,12.9666617565,14.557726206500002,9.5360217165,11.955177306500001,0.0,14.853815846500002,0.0,0.186801776500001,0.0,0.0,0.0,0.0,13.097608116500002,0.0,0.0,12.337970526500001,12.562213216500002,8.7632496265,13.547275136500001,12.106742486500002,0.0,12.621454036500001,13.201067526500001,0.0,3
E14tg2a.72h.5G,72,E14,18.3753009645,0.0,0.0,0.0,11.182409746500001,10.1265174665,0.0,13.2111185565,12.2945536465,0.0,10.0973467065,13.614767056500002,15.566549546500001,15.0937486765,14.4126722565,0.0,9.2296983265,0.0,0.0,9.8915967065,0.0,0.0,0.0,11.586951086500001,0.0,19.8361281295,0.0,0.0,0.0,11.632401166500001,0.0,0.0,10.6119474765,8.7269918865,0.0,0.0,16.0210374065,9.8263458465,0.0,0.0,12.6669229365,12.2375534365,16.3028229465,11.8725886065,0.0,0.0,11.4776614665,15.3048460765,13.770805456500002,0.0,11.700473096500001,0.0,11.137755896500002,12.1074942565,12.785600246500001,9.1563572865,0.0,10.804422906500001,9.2109198765,0.0,0.0,9.3426350165,0.0,0.0,0.0,12.3630746765,8.7238256965,7.8245147065,11.4633583365,11.403847376500002,0.0,12.584546746500001,13.2034905765,14.3147230165,9.5308366265,11.007071056500001,0.0,14.8371420665,9.440618966499999,3.2431987964999998,10.3533563865,10.006250936499999,0.0,0.0,13.319170646500002,0.0,0.0,13.814552046500001,12.372111266500001,0.0,13.157263446500002,12.908618566500001,0.0,0.0,13.070126916500001,0.0,3
E14tg2a.72h.5H,72,E14,17.410222126500003,8.9587735965,0.0,0.0,11.3148538065,10.2926427865,0.0,13.791059786500002,12.9298874465,0.0,0.0,13.238911016500001,15.884443976500002,14.6483105365,15.2570514465,0.0,7.2069655164999995,0.0,0.0,11.2151751765,8.9035617265,0.0,0.0,11.334777136500001,0.0,20.0760738025,0.0,0.0,0.0,12.2029133465,0.0,10.8054892665,11.676706126500001,0.0,9.1047148665,0.0,15.4947675265,0.0,8.1801741665,0.0,12.0357588465,13.673574036500002,15.637281556500001,12.931176176500001,9.7702771065,7.805937656499999,0.0,15.2205010465,14.708444206500001,0.0,11.947292796500001,0.0,0.0,0.0,13.025965706500001,8.8204350665,0.0,8.6275435665,9.8346218365,0.0,0.0,9.8271718365,0.0,0.0,0.0,0.0,10.3449021265,8.7332414265,11.926939326500001,14.500314886500002,12.6773995465,12.5782730965,12.9140333965,14.9945334665,8.2566138365,11.211751216500002,0.0,14.3023449365,10.3163792265,0.0,0.0,9.9252994765,0.0,0.0,12.4056130865,0.0,0.0,13.711523046500002,13.193918916500001,0.0,14.1460442265,13.061954956500001,0.0,0.0,14.2352073365,9.8671772865,3
E14tg2a.72h.6B,72,E14,15.238304816500001,8.4849490365,0.0,0.0,11.2068978665,0.0,0.0,10.508725996499999,13.419631796500001,0.0,9.4541474965,13.971414306500002,15.7596884665,15.075559986500002,16.7891171965,0.0,11.3886476865,0.0,0.0,11.791645006500001,9.7961126365,10.1589143565,11.526811396500001,9.164818886499999,0.0,20.5138788995,0.0,0.0,0.0,13.8736877565,0.0,0.0,12.0984759665,0.0,0.0,0.0,15.9664931765,5.1049557265,0.0,0.0,0.0,12.5436947365,15.3164008465,12.361740776500001,0.0,8.284642526499999,9.294986786499999,14.9461616665,13.7426638865,0.0,10.835449396500001,0.0,12.848238356500001,14.1161300265,12.5043787665,11.935877386500001,0.0,9.0872637265,0.0,0.0,0.0,8.377716016499999,0.0,0.0,0.0,0.0,10.1777211865,8.4246986965,10.912423116500001,13.0477517365,0.0,12.050614646500001,13.616770286500001,14.4765471765,10.2308413165,10.2746411965,0.0,13.942782686500001,0.0,0.0,0.0,9.9808730165,0.0,0.0,14.8022341765,0.0,0.0,12.185868946500001,11.626486686500002,4.4648890465,13.6535691665,12.3229212765,0.0,0.0,13.474662416500001,11.034751956500001,5
E14tg2a.72h.6C,72,E14,16.970966126500002,0.0,0.0,8.2267220165,11.4978192865,0.0,0.0,0.0,11.226187646500001,0.0,10.557196446499999,13.054577106500002,15.0053302365,13.6635022265,0.0,11.4002229765,10.0638509165,0.0,0.0,9.4740863865,9.6399424765,0.0,0.0,0.0,0.0,19.2366952865,0.0,7.6556592465,0.0,12.422205656500001,0.0,8.8873540265,0.0,0.0,0.0,0.0,13.9873047365,6.7795466865,0.0,0.0,0.0,11.4327398065,12.3009179665,11.6451148665,0.0,10.2250617765,7.9815764765,13.488368776500002,12.016978016500001,0.0,10.1783659065,0.0,0.0,9.9168628965,0.0,10.5314039465,0.0,0.0,0.0,0.0,0.0,0.0,8.706505826499999,0.0,0.0,0.0,10.8502849665,0.0,9.4290576865,11.479582436500001,0.0,9.8895661865,12.1043502365,12.343187096500001,8.1728465765,8.7565808065,0.0,11.210049626500002,9.3639389065,0.0,0.0,11.162230776500001,0.0,0.0,0.0,0.0,0.0,12.195571006500002,11.3474995765,0.0,11.764408906500002,0.0,0.0,0.0,13.3670283365,10.829273266500001,1
E14tg2a.72h.6E,72,E14,16.4007893865,9.4484229365,0.0,0.0,11.3859701565,0.0,0.0,11.9640813665,13.2094772665,0.0,11.013904706500002,14.904657246500001,15.9361484865,15.993336536500001,17.0659855165,10.1134618065,0.0,0.0,0.0,10.812523376500002,0.0,0.0,0.0,9.4715356665,0.0,20.2733976765,0.0,0.0,0.0,13.596678176500001,0.0,9.0868644965,12.336695246500001,0.0,11.2390149165,0.0,16.4069362265,11.6168023765,0.0,0.0,0.0,13.7498390965,16.1817176465,12.403104476500001,0.0,0.0,9.9061886365,15.3084165465,15.106698596500001,0.0,0.0,0.0,12.9693891365,9.7994891465,13.557954176500001,14.3607521165,0.0,10.9505737565,0.0,0.0,0.0,8.2617913865,0.0,0.0,0.0,10.190469886499999,12.1006636565,8.7420944365,11.6526338665,13.3484743565,12.3512560565,12.880148986500002,15.3214217465,14.768726796500001,11.892394946500001,13.686267476500001,0.0,15.245257656500002,9.7028053765,1.0851817665,8.9541539865,11.193946766500002,0.0,0.0,13.3597234465,0.0,0.0,13.634693486500002,13.1774719865,9.3835449865,13.9338329865,13.7710767265,0.0,0.0,14.8240067965,11.7477142165,3
E14tg2a.72h.6F,72,E14,16.3545297365,9.3541115865,0.0,0.0,0.0,0.0,0.0,0.0,12.708491586500001,0.0,0.0,13.0680917065,15.417865396500002,14.0741927565,16.976272886500002,0.0,9.9611512165,9.7760646665,0.0,11.1937141965,9.5609703665,10.852932416500002,12.630736586500001,9.652908136499999,0.0,20.1163944725,0.0,0.0,0.0,13.9989895465,0.0,0.0,11.148702956500001,0.0,9.4268467665,0.0,14.8748658865,11.1072091865,0.0,0.0,10.379701536499999,11.484941246500002,15.4507002965,12.2082470065,0.0,0.0,0.0,14.0043832365,13.8556037365,0.0,11.0241770965,0.0,10.619627466499999,12.032340596500001,11.658791396500002,11.449333026500002,0.0,10.2172388865,0.0,0.0,0.0,9.8445885865,0.0,0.0,9.9579037265,0.0,11.217806736500002,0.0,10.5489321765,12.2868438965,9.9576271465,11.752983566500001,13.5704180865,14.7257296165,11.1585754865,12.050404266500001,0.0,14.446101756500001,9.639523646499999,0.0,0.0,10.3453482765,0.0,0.0,14.4802133765,0.0,0.0,12.229464876500002,13.747624856500002,10.8289156265,12.9259217065,12.980159696500001,0.0,0.0,13.853358526500001,10.1678195365,5
E14tg2a.72h.6G,72,E14,17.5158553465,11.2393139165,0.0,0.0,11.720664006500002,0.0,0.0,14.760863736500001,12.0976045965,0.0,0.0,13.9730988665,15.9976382165,15.578980016500001,14.3164657865,0.0,9.5493685765,0.0,0.0,11.1245663265,0.0,0.0,9.6545591165,10.7719468465,0.0,19.921955548499998,0.0,0.0,0.0,14.0429167765,0.0,10.0847857465,0.0,0.0,9.5236167565,0.0,14.9904406965,10.0640412565,9.0010503065,0.0,13.3099764865,13.5415693865,16.378138226500003,12.5001309065,0.0,0.0,9.0021662965,14.289091586500001,14.5558769165,0.0,11.1605335265,0.0,9.5714540265,11.182426836500001,13.4836163565,10.1723370065,0.0,9.4274847665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.474454276500001,0.0,9.0300154665,11.692364596500001,11.6268838965,11.865470876500002,12.465017046500002,12.978847656500001,12.9285081065,10.1205242465,12.2489785765,0.0,15.0732853265,0.0,0.0,10.0640523865,10.4501825065,0.0,0.0,13.8546122665,0.0,0.0,13.0031345265,13.3517456765,0.0,14.5541784365,12.960558696500001,0.0,10.1937295265,12.967712976500001,10.614346016499999,3
E14tg2a.72h.6H,72,E14,16.9584856365,9.1428997365,0.0,0.0,9.1620422165,10.754572536500001,8.9185881765,10.3341223165,13.084152196500002,0.0,12.1701772965,13.282780306500001,15.2313326465,15.0058469065,16.8300506565,0.0,11.930105306500002,9.0861185965,0.0,10.6746534965,0.0,9.8874285165,10.6735532565,12.8626141465,0.0,20.1723408895,0.0,0.0,0.0,14.1433541065,0.0,10.226483396499999,11.264016386500002,0.0,9.1915467765,0.0,15.7406573165,10.793138496500001,9.8726353565,0.0,10.6110090165,11.8865237965,15.451086336500001,11.5002746365,8.4494647765,8.9615959165,0.0,15.492079056500001,14.147214356500001,0.0,9.5064181765,0.0,10.900182006500001,12.699951076500001,12.432230336500002,0.0,0.0,7.977742076499999,9.1070817265,0.0,0.0,0.0,0.0,0.0,10.2257957665,10.698477196499999,11.716235756500001,0.0,10.8239881165,12.861182276500001,0.0,10.829799006500002,14.0676725665,14.974056966500001,10.0623326865,11.491639946500001,0.0,14.717830516500001,0.0,0.0,0.0,0.0,0.0,0.0,11.4512839965,0.0,0.0,13.607976806500002,12.927527746500001,12.2529964665,15.147442636500001,13.072495336500001,0.0,0.0,13.8369930965,10.6925986965,5
R1.72h.1A,72,R1,14.8558055865,0.0,0.0,0.0,0.0,10.1386502265,0.0,10.5633676565,11.858229596500001,0.0,13.3740900365,12.737478966500001,13.1686111265,13.776442796500001,16.574012176500002,0.0,11.063632526500001,0.0,0.0,10.2727417265,11.6073991865,0.0,0.0,0.0,0.0,19.2389566475,0.0,0.0,10.0278976965,11.8369929865,0.0,6.3862489264999995,11.248976976500002,0.0,10.1425721165,0.0,13.9101408665,0.0,0.0,0.0,10.5561981465,12.404676546500001,14.631583606500001,13.370398316500001,0.0,0.0,9.2957292765,13.123977056500001,13.872261786500001,0.0,0.0,0.0,10.1504645765,0.0,11.4483422865,12.3724631765,0.0,9.6568175165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2893412465,0.0,11.7739834465,0.0,0.0,11.3848254865,0.0,11.852399896500001,7.9811389565,11.117916236500001,0.0,12.9045470365,0.0,0.0,0.0,9.8602327565,0.0,0.0,11.547852776500001,0.0,0.0,10.1662279065,13.2135121165,0.0,12.9495485665,10.6761918165,0.0,0.0,12.6512112165,8.7574264565,1
R1.72h.1B,72,R1,16.4745841065,0.0,0.0,9.456923356499999,11.663939326500001,0.0,0.0,0.0,13.129137106500002,0.0,12.659693356500002,12.9882023765,14.795382186500001,13.6778555765,15.531691136500001,0.0,8.1511396965,0.0,0.0,8.6740900465,0.0,9.9216891565,0.0,0.0,8.313423436499999,20.3256962135,0.0,0.0,0.0,12.0211205065,0.0,0.0,10.0573367765,0.0,0.0,0.0,14.3286858465,0.0,0.0,0.0,0.0,10.2399140065,14.802957516500001,11.955232866500001,0.0,0.0,0.0,12.537800196500001,11.5780992465,0.0,9.5920074065,0.0,10.6795272465,0.0,11.333299856500002,12.2935047565,0.0,9.759884056499999,0.0,0.0,0.0,0.0,0.0,0.0,12.2442480165,0.0,12.0507372865,0.0,9.5313983465,0.0,9.8161869465,0.0,13.1013079665,11.458210736500002,9.1895420065,8.6838253765,0.0,13.002687686500002,0.0,0.0,0.0,0.0,0.0,0.0,13.194411396500001,0.0,0.0,10.6643720165,10.6837689565,7.0800798065,13.202176576500001,11.4979325565,0.0,0.0,13.268774866500001,8.6283655165,1
R1.72h.1C,72,R1,16.7576442565,0.0,0.0,0.0,11.034816966500001,10.6810427565,0.0,0.0,13.5392357565,0.0,14.071990346500002,14.414545696500001,15.5244825165,15.744780156500001,17.8511053665,0.0,11.6909880865,9.9617413465,0.0,10.0364557665,10.3366268465,11.2958067465,0.0,0.0,0.0,20.6482664245,0.0,0.0,0.0,13.448435516500002,0.0,9.2939092865,10.040845276499999,0.0,0.0,0.0,15.4758774665,8.7868206365,8.3625807765,0.0,0.0,10.3722745765,15.733873436500001,13.366595576500002,0.0,0.0,0.0,13.705499466500001,12.867859926500001,0.0,10.1902249365,0.0,0.0,0.0,11.5822423865,13.347253276500002,0.0,10.512426486499999,9.3308154165,0.0,0.0,9.0849861665,0.0,0.0,13.1178426565,0.0,12.122936346500001,9.1068929965,12.050987536500001,12.6701463565,11.5135790065,10.912721496500001,13.952985876500001,13.805956696500001,9.9952538065,11.1956454065,0.0,14.4413837365,0.0,0.0,0.0,10.1323147265,0.0,0.0,14.5154853265,0.0,0.0,12.683415526500001,12.947800816500001,14.1612641265,12.1208327565,12.895011166500002,0.0,0.0,13.333594336500001,11.399751126500002,1
R1.72h.1D,72,R1,16.507261786500003,0.0,8.7922402465,9.3849856765,11.044145016500002,0.0,0.0,0.0,11.414961486500001,0.0,11.244300606500001,12.5980015165,13.807501846500001,13.9087944265,15.9275910565,0.0,8.703051306499999,0.0,0.0,0.0,9.5497455965,10.747130416500001,0.0,11.091509716500001,0.0,19.8506689925,0.0,0.0,0.0,12.622190206500001,0.0,9.7400391065,0.0,0.0,9.5195004965,0.0,14.0252179565,10.833425686500002,0.0,0.0,0.0,10.889016766500001,14.8667198465,12.231429016500002,0.0,8.1014361165,8.4707473365,13.6430826765,12.6645282565,0.0,0.0,0.0,0.0,0.0,10.4203540165,11.264808396500001,0.0,9.5388076365,0.0,0.0,0.0,8.3060492765,0.0,0.0,11.740055406500002,0.0,11.310507156500002,0.0,12.1561742165,10.6284600565,0.0,9.3311170065,13.445041766500001,12.021769566500002,9.2768971865,10.3258934065,0.0,13.3745301965,9.4007687765,0.0,0.0,10.198169696499999,0.0,0.0,13.149554786500001,0.0,0.0,10.5301058265,0.0,12.2737192265,11.570672276500002,11.748406546500002,0.0,0.0,11.9647253065,9.1972503765,1
